date,tp_active,tp_entries,tp_exits,tp_realized_unit,mr_active,mr_entries,mr_exits,mr_realized_unit,both_active,any_active,combined_active,combined_realized_unit
2017-02-01,17,0,1,0.08589254242510735,9,0,1,0.2112676385517418,1,1,26,0.29716018097684915
2017-02-02,18,2,1,0.07074230621891453,8,0,1,0.2383837970959004,1,1,26,0.30912610331481494
2017-02-03,21,4,1,0.09580317342480371,7,0,2,0.01880268238676064,1,1,28,0.11460585581156435
2017-02-06,20,0,0,0.0,5,0,2,-0.02063407572143694,1,1,25,-0.02063407572143694
2017-02-07,21,1,0,0.0,3,0,2,-0.004949137795274061,1,1,24,-0.004949137795274061
2017-02-08,23,2,0,0.0,1,0,1,-0.045150788393846786,1,1,24,-0.045150788393846786
2017-02-09,25,2,0,0.0,1,1,0,0.0,1,1,26,0.0
2017-02-10,25,0,1,0.25439407692482807,2,1,0,0.0,1,1,27,0.25439407692482807
2017-02-13,24,0,1,0.321884167837724,3,1,0,0.0,1,1,27,0.321884167837724
2017-02-14,24,1,2,0.4536229449236133,4,1,0,0.0,1,1,28,0.4536229449236133
2017-02-15,22,0,0,0.0,4,0,0,0.0,1,1,26,0.0
2017-02-16,23,1,3,0.43717520017177325,5,1,0,0.0,1,1,28,0.43717520017177325
2017-02-17,21,1,4,0.4451825765080466,5,0,0,0.0,1,1,26,0.4451825765080466
2017-02-21,19,2,2,0.1823513581530669,5,0,0,0.0,1,1,24,0.1823513581530669
2017-02-22,17,0,0,0.0,5,0,0,0.0,1,1,22,0.0
2017-02-23,18,1,0,0.0,5,0,1,0.045057362472820994,1,1,23,0.045057362472820994
2017-02-24,20,2,0,0.0,4,0,1,0.061484804328275855,1,1,24,0.061484804328275855
2017-02-27,20,0,0,0.0,5,2,1,0.05461622886049167,1,1,25,0.05461622886049167
2017-02-28,22,2,1,-0.005854101409730639,5,1,1,-0.07454729651743763,1,1,27,-0.08040139792716827
2017-03-01,23,2,0,0.0,5,1,0,0.0,1,1,28,0.0
2017-03-02,23,0,2,0.03353668768789342,6,1,1,0.05031243550154052,1,1,29,0.08384912318943394
2017-03-03,22,1,4,0.25890744892437567,7,2,0,0.0,1,1,29,0.25890744892437567
2017-03-06,19,1,0,0.0,8,1,0,0.0,1,1,27,0.0
2017-03-07,20,1,1,0.042302866816683604,9,1,0,0.0,1,1,29,0.042302866816683604
2017-03-08,19,0,2,0.094607040913949,9,0,0,0.0,1,1,28,0.094607040913949
2017-03-09,20,3,2,0.0977755490479606,9,0,0,0.0,1,1,29,0.0977755490479606
2017-03-10,18,0,0,0.0,9,0,2,-0.06588203123926406,1,1,27,-0.06588203123926406
2017-03-13,19,1,0,0.0,7,0,1,0.005644400837472308,1,1,26,0.005644400837472308
2017-03-14,19,0,1,-0.0717896269490389,6,0,1,-0.06921766775154936,1,1,25,-0.14100729470058826
2017-03-15,19,1,0,0.0,5,0,1,-0.05980696837600463,1,1,24,-0.05980696837600463
2017-03-16,19,0,1,0.03403486741726569,4,0,2,-0.058915314761008974,1,1,23,-0.024880447343743284
2017-03-17,18,0,1,-0.020744160349687735,2,0,1,0.03456219440231689,1,1,20,0.013818034052629158
2017-03-20,18,1,2,-0.05146038941154685,1,0,1,0.09854850678232796,1,1,19,0.04708811737078111
2017-03-21,16,0,0,0.0,1,1,0,0.0,1,1,17,0.0
2017-03-22,23,7,1,-0.06651326770034993,6,5,0,0.0,1,1,29,-0.06651326770034993
2017-03-23,26,4,2,0.0920412924957501,7,1,0,0.0,1,1,33,0.0920412924957501
2017-03-24,26,2,0,0.0,7,0,0,0.0,1,1,33,0.0
2017-03-27,28,2,2,0.07480960864193187,7,0,0,0.0,1,1,35,0.07480960864193187
2017-03-28,34,8,2,-0.0032022170067604883,7,0,0,0.0,1,1,41,-0.0032022170067604883
2017-03-29,32,0,0,0.0,7,0,0,0.0,1,1,39,0.0
2017-03-30,32,0,1,0.008243418033714756,7,0,0,0.0,1,1,39,0.008243418033714756
2017-03-31,31,0,1,0.11597543707641056,7,0,0,0.0,1,1,38,0.11597543707641056
2017-04-03,30,0,1,0.0925154951589684,7,0,1,-0.036455597994095035,1,1,37,0.05605989716487336
2017-04-04,29,0,0,0.0,6,0,5,0.04394492397490246,1,1,35,0.04394492397490246
2017-04-05,30,1,3,0.1000203185073012,2,1,1,0.0039028255504536258,1,1,32,0.10392314405775482
2017-04-06,29,2,0,0.0,2,1,0,0.0,1,1,31,0.0
2017-04-07,30,1,1,0.08358863424162655,4,2,0,0.0,1,1,34,0.08358863424162655
2017-04-10,31,2,0,0.0,4,0,0,0.0,1,1,35,0.0
2017-04-11,33,2,1,0.0507630218434274,5,1,0,0.0,1,1,38,0.0507630218434274
2017-04-12,33,1,0,0.0,5,0,0,0.0,1,1,38,0.0
2017-04-13,34,1,0,0.0,5,0,0,0.0,1,1,39,0.0
2017-04-17,37,3,1,-0.044562358118899636,5,0,0,0.0,1,1,42,-0.044562358118899636
2017-04-18,36,0,0,0.0,5,0,0,0.0,1,1,41,0.0
2017-04-19,37,1,7,-0.07277937302173276,5,0,1,-0.01924215888152292,1,1,42,-0.09202153190325568
2017-04-20,32,2,4,-0.021948077920438847,4,0,1,-0.005740277367902169,1,1,36,-0.027688355288341016
2017-04-21,28,0,2,0.016129191846601887,3,0,2,-0.036947329533284945,1,1,31,-0.020818137686683058
2017-04-24,26,0,2,0.09142056157189282,1,0,0,0.0,1,1,27,0.09142056157189282
2017-04-25,24,0,8,0.26426015125572444,1,0,1,0.03297540630824769,1,1,25,0.29723555756397213
2017-04-26,16,0,0,0.0,0,0,0,0.0,0,1,16,0.0
2017-04-27,16,0,0,0.0,0,0,0,0.0,0,1,16,0.0
2017-04-28,16,0,0,0.0,0,0,0,0.0,0,1,16,0.0
2017-05-01,16,0,0,0.0,0,0,0,0.0,0,1,16,0.0
2017-05-02,16,0,0,0.0,0,0,0,0.0,0,1,16,0.0
2017-05-03,18,2,1,0.026086127700333694,1,1,0,0.0,1,1,19,0.026086127700333694
2017-05-04,17,0,2,-0.00684010590719808,2,1,0,0.0,1,1,19,-0.00684010590719808
2017-05-05,18,3,1,-0.23820227426937413,4,2,0,0.0,1,1,22,-0.23820227426937413
2017-05-08,17,0,2,0.010665169661899343,4,0,0,0.0,1,1,21,0.010665169661899343
2017-05-09,18,3,2,-0.17165500113270715,4,0,0,0.0,1,1,22,-0.17165500113270715
2017-05-10,16,0,1,-0.16898145751834215,4,0,0,0.0,1,1,20,-0.16898145751834215
2017-05-11,15,0,1,-0.1181165608158724,4,0,0,0.0,1,1,19,-0.1181165608158724
2017-05-12,14,0,3,0.25964319158700067,4,0,0,0.0,1,1,18,0.25964319158700067
2017-05-15,11,0,0,0.0,4,0,0,0.0,1,1,15,0.0
2017-05-16,11,0,1,0.04488402059145091,4,0,1,0.23472357391861953,1,1,15,0.27960759451007045
2017-05-17,10,0,2,-0.042791076640061876,3,0,1,0.057710464287878516,1,1,13,0.01491938764781664
2017-05-18,13,5,0,0.0,2,0,2,0.1578342421161565,1,1,15,0.1578342421161565
2017-05-19,13,0,0,0.0,1,1,0,0.0,1,1,14,0.0
2017-05-22,14,1,0,0.0,2,1,0,0.0,1,1,16,0.0
2017-05-23,16,2,0,0.0,2,0,0,0.0,1,1,18,0.0
2017-05-24,18,2,0,0.0,2,0,0,0.0,1,1,20,0.0
2017-05-25,18,0,0,0.0,2,0,0,0.0,1,1,20,0.0
2017-05-26,18,0,0,0.0,2,0,0,0.0,1,1,20,0.0
2017-05-30,18,0,0,0.0,2,0,0,0.0,1,1,20,0.0
2017-05-31,18,0,2,0.04883445340122161,2,0,0,0.0,1,1,20,0.04883445340122161
2017-06-01,17,1,0,0.0,2,0,0,0.0,1,1,19,0.0
2017-06-02,17,0,3,0.17257149330383637,2,0,1,0.0062972220579182725,1,1,19,0.17886871536175464
2017-06-05,14,0,0,0.0,1,0,1,0.01828683404964515,1,1,15,0.01828683404964515
2017-06-06,14,0,3,0.3925509516434502,0,0,0,0.0,0,1,14,0.3925509516434502
2017-06-07,11,0,0,0.0,0,0,0,0.0,0,1,11,0.0
2017-06-08,11,0,0,0.0,0,0,0,0.0,0,1,11,0.0
2017-06-09,11,0,0,0.0,0,0,0,0.0,0,1,11,0.0
2017-06-12,14,3,0,0.0,0,0,0,0.0,0,1,14,0.0
2017-06-13,17,3,0,0.0,1,1,0,0.0,1,1,18,0.0
2017-06-14,18,1,0,0.0,2,1,0,0.0,1,1,20,0.0
2017-06-15,24,6,5,0.4273393269544923,2,0,0,0.0,1,1,26,0.4273393269544923
2017-06-16,24,5,0,0.0,2,0,0,0.0,1,1,26,0.0
2017-06-19,25,1,1,0.1801342042958849,3,1,0,0.0,1,1,28,0.1801342042958849
2017-06-20,24,0,2,0.11333322938488055,4,1,0,0.0,1,1,28,0.11333322938488055
2017-06-21,22,0,2,0.4869059254981636,5,1,0,0.0,1,1,27,0.4869059254981636
2017-06-22,20,0,0,0.0,5,0,0,0.0,1,1,25,0.0
2017-06-23,20,0,0,0.0,5,0,0,0.0,1,1,25,0.0
2017-06-26,20,0,0,0.0,5,0,1,0.01759608484222497,1,1,25,0.01759608484222497
2017-06-27,20,0,0,0.0,4,0,1,-0.02400675085399573,1,1,24,-0.02400675085399573
2017-06-28,21,1,1,0.06044442871997946,4,1,0,0.0,1,1,25,0.06044442871997946
2017-06-29,21,1,0,0.0,4,0,0,0.0,1,1,25,0.0
2017-06-30,26,5,0,0.0,5,1,1,-0.011722405537498704,1,1,31,-0.011722405537498704
2017-07-03,30,4,0,0.0,4,0,1,0.015435078745726916,1,1,34,0.015435078745726916
2017-07-05,38,8,0,0.0,5,2,1,0.02275403655887387,1,1,43,0.02275403655887387
2017-07-06,39,1,0,0.0,5,1,0,0.0,1,1,44,0.0
2017-07-07,41,2,0,0.0,6,1,0,0.0,1,1,47,0.0
2017-07-10,41,0,3,0.001649919387784804,7,1,0,0.0,1,1,48,0.001649919387784804
2017-07-11,38,0,3,0.055133553702092275,7,0,0,0.0,1,1,45,0.055133553702092275
2017-07-12,35,0,1,0.09041413641801688,7,0,1,0.07720485465605909,1,1,42,0.16761899107407596
2017-07-13,34,0,6,0.4159590215085588,6,0,0,0.0,1,1,40,0.4159590215085588
2017-07-14,28,0,5,0.42656508666469284,6,0,1,0.10405086681680165,1,1,34,0.5306159534814945
2017-07-17,23,0,1,0.18283262277857615,5,0,0,0.0,1,1,28,0.18283262277857615
2017-07-18,22,0,0,0.0,5,0,2,0.24463068650965458,1,1,27,0.24463068650965458
2017-07-19,22,0,0,0.0,3,0,1,0.02330265835585954,1,1,25,0.02330265835585954
2017-07-20,22,0,0,0.0,2,0,1,0.050414314241105096,1,1,24,0.050414314241105096
2017-07-21,22,0,0,0.0,1,0,1,0.04757340975433566,1,1,23,0.04757340975433566
2017-07-24,22,0,0,0.0,0,0,0,0.0,0,1,22,0.0
2017-07-25,22,0,0,0.0,0,0,0,0.0,0,1,22,0.0
2017-07-26,22,0,1,0.1088462333131488,0,0,0,0.0,0,1,22,0.1088462333131488
2017-07-27,21,0,1,0.07798160804434251,0,0,0,0.0,0,1,21,0.07798160804434251
2017-07-28,20,0,5,0.20215821489842967,0,0,0,0.0,0,1,20,0.20215821489842967
2017-07-31,15,0,4,0.4479651072353119,2,2,0,0.0,1,1,17,0.4479651072353119
2017-08-01,13,2,8,0.6411317192565635,4,2,0,0.0,1,1,17,0.6411317192565635
2017-08-02,6,1,1,0.02528652672035192,6,2,0,0.0,1,1,12,0.02528652672035192
2017-08-03,8,3,2,0.32426589331245026,6,0,0,0.0,1,1,14,0.32426589331245026
2017-08-04,8,2,0,0.0,6,0,0,0.0,1,1,14,0.0
2017-08-07,9,1,0,0.0,6,0,0,0.0,1,1,15,0.0
2017-08-08,9,0,0,0.0,6,0,0,0.0,1,1,15,0.0
2017-08-09,10,1,0,0.0,6,0,0,0.0,1,1,16,0.0
2017-08-10,11,1,0,0.0,6,0,0,0.0,1,1,17,0.0
2017-08-11,13,2,0,0.0,7,1,2,-0.04261065591236557,1,1,20,-0.04261065591236557
2017-08-14,14,1,0,0.0,6,1,2,-0.07891330280161535,1,1,20,-0.07891330280161535
2017-08-15,15,1,0,0.0,4,0,2,-0.0369406057696694,1,1,19,-0.0369406057696694
2017-08-16,16,1,0,0.0,2,0,0,0.0,1,1,18,0.0
2017-08-17,17,1,0,0.0,2,0,0,0.0,1,1,19,0.0
2017-08-18,17,0,0,0.0,2,0,0,0.0,1,1,19,0.0
2017-08-21,18,1,0,0.0,2,0,0,0.0,1,1,20,0.0
2017-08-22,21,3,0,0.0,3,1,0,0.0,1,1,24,0.0
2017-08-23,21,0,0,0.0,3,0,0,0.0,1,1,24,0.0
2017-08-24,21,0,0,0.0,3,0,1,0.0348258739200229,1,1,24,0.0348258739200229
2017-08-25,21,0,0,0.0,2,0,1,0.015828535617166795,1,1,23,0.015828535617166795
2017-08-28,21,0,2,0.01716563774055546,1,0,0,0.0,1,1,22,0.01716563774055546
2017-08-29,19,0,1,0.08714446820496735,1,0,0,0.0,1,1,20,0.08714446820496735
2017-08-30,19,1,3,-0.12599059273463664,1,0,0,0.0,1,1,20,-0.12599059273463664
2017-08-31,16,0,2,-0.028133336930483366,1,0,0,0.0,1,1,17,-0.028133336930483366
2017-09-01,14,0,1,-0.013483171861530918,1,0,0,0.0,1,1,15,-0.013483171861530918
2017-09-05,13,0,0,0.0,1,0,1,-0.017612159430124952,1,1,14,-0.017612159430124952
2017-09-06,13,0,1,0.004694790823228434,0,0,0,0.0,0,1,13,0.004694790823228434
2017-09-07,12,0,1,-0.0086477748800039,0,0,0,0.0,0,1,12,-0.0086477748800039
2017-09-08,12,1,2,0.050318706593449836,0,0,0,0.0,0,1,12,0.050318706593449836
2017-09-11,11,1,1,0.04817097342390264,0,0,0,0.0,0,1,11,0.04817097342390264
2017-09-12,10,0,1,0.07698127998112625,1,1,0,0.0,1,1,11,0.07698127998112625
2017-09-13,9,0,1,0.09385809901219866,1,0,0,0.0,1,1,10,0.09385809901219866
2017-09-14,8,0,1,0.018054442215761135,1,0,0,0.0,1,1,9,0.018054442215761135
2017-09-15,8,1,0,0.0,1,0,0,0.0,1,1,9,0.0
2017-09-18,9,1,1,-0.017994833849084402,1,0,0,0.0,1,1,10,-0.017994833849084402
2017-09-19,8,0,3,0.32636141058731316,1,0,0,0.0,1,1,9,0.32636141058731316
2017-09-20,6,1,0,0.0,1,0,0,0.0,1,1,7,0.0
2017-09-21,6,0,0,0.0,1,0,0,0.0,1,1,7,0.0
2017-09-22,6,0,0,0.0,1,0,0,0.0,1,1,7,0.0
2017-09-25,8,2,0,0.0,1,0,1,-0.013281281419718516,1,1,9,-0.013281281419718516
2017-09-26,12,4,0,0.0,3,3,0,0.0,1,1,15,0.0
2017-09-27,13,1,1,-0.005708122599686227,4,1,0,0.0,1,1,17,-0.005708122599686227
2017-09-28,13,1,0,0.0,4,0,0,0.0,1,1,17,0.0
2017-09-29,16,3,0,0.0,4,0,0,0.0,1,1,20,0.0
2017-10-02,16,0,0,0.0,4,0,0,0.0,1,1,20,0.0
2017-10-03,16,0,0,0.0,4,0,0,0.0,1,1,20,0.0
2017-10-04,16,0,0,0.0,4,0,0,0.0,1,1,20,0.0
2017-10-05,16,0,1,-0.00363925880015159,4,0,0,0.0,1,1,20,-0.00363925880015159
2017-10-06,15,0,1,-0.008611715086053406,4,0,0,0.0,1,1,19,-0.008611715086053406
2017-10-09,14,0,0,0.0,4,0,3,0.06201957098070077,1,1,18,0.06201957098070077
2017-10-10,14,0,0,0.0,2,1,1,0.07971588170039934,1,1,16,0.07971588170039934
2017-10-11,14,0,0,0.0,2,1,0,0.0,1,1,16,0.0
2017-10-12,14,0,1,-0.05383984255011254,2,0,0,0.0,1,1,16,-0.05383984255011254
2017-10-13,13,0,1,-0.03468212923986014,2,0,0,0.0,1,1,15,-0.03468212923986014
2017-10-16,12,0,0,0.0,2,0,0,0.0,1,1,14,0.0
2017-10-17,12,0,1,-0.022376421723461326,2,0,0,0.0,1,1,14,-0.022376421723461326
2017-10-18,11,0,0,0.0,2,0,0,0.0,1,1,13,0.0
2017-10-19,11,0,0,0.0,2,0,0,0.0,1,1,13,0.0
2017-10-20,11,0,2,0.0035399111027378805,2,0,0,0.0,1,1,13,0.0035399111027378805
2017-10-23,9,0,4,0.18518075980906035,2,0,1,0.021262316338525267,1,1,11,0.2064430761475856
2017-10-24,6,1,1,0.11723955946306375,1,0,1,0.01686073955833378,1,1,7,0.13410029902139753
2017-10-25,5,0,1,-0.0430359920792136,1,1,0,0.0,1,1,6,-0.0430359920792136
2017-10-26,5,1,3,-0.03233801788348745,3,2,0,0.0,1,1,8,-0.03233801788348745
2017-10-27,5,3,0,0.0,5,2,0,0.0,1,1,10,0.0
2017-10-30,8,3,0,0.0,7,2,0,0.0,1,1,15,0.0
2017-10-31,10,2,0,0.0,10,3,0,0.0,1,1,20,0.0
2017-11-01,12,2,0,0.0,12,2,0,0.0,1,1,24,0.0
2017-11-02,13,1,0,0.0,13,1,0,0.0,1,1,26,0.0
2017-11-03,15,2,0,0.0,13,0,0,0.0,1,1,28,0.0
2017-11-06,17,2,0,0.0,14,1,0,0.0,1,1,31,0.0
2017-11-07,18,1,0,0.0,15,1,1,-0.0750015630201184,1,1,33,-0.0750015630201184
2017-11-08,18,0,0,0.0,14,0,2,-0.1301469102971219,1,1,32,-0.1301469102971219
2017-11-09,18,0,0,0.0,12,0,2,-0.0057903614476162435,1,1,30,-0.0057903614476162435
2017-11-10,18,0,0,0.0,10,0,2,0.028144572784177146,1,1,28,0.028144572784177146
2017-11-13,18,0,0,0.0,8,0,3,0.06991621601397002,1,1,26,0.06991621601397002
2017-11-14,18,0,0,0.0,5,0,2,-0.025737787517614796,1,1,23,-0.025737787517614796
2017-11-15,18,0,0,0.0,4,1,1,0.014692360968461493,1,1,22,0.014692360968461493
2017-11-16,19,1,0,0.0,5,2,0,0.0,1,1,24,0.0
2017-11-17,19,0,0,0.0,6,1,1,0.02424332657522421,1,1,25,0.02424332657522421
2017-11-20,19,0,1,0.0049235672847902645,5,0,1,0.08028674831128946,1,1,24,0.08521031559607972
2017-11-21,18,0,0,0.0,4,0,0,0.0,1,1,22,0.0
2017-11-22,18,0,1,-0.04809798668357368,4,0,0,0.0,1,1,22,-0.04809798668357368
2017-11-24,17,0,3,-0.04321571382765299,4,0,0,0.0,1,1,21,-0.04321571382765299
2017-11-27,14,0,3,-0.10084092586913873,4,0,0,0.0,1,1,18,-0.10084092586913873
2017-11-28,11,0,2,-0.05347638470414595,4,0,0,0.0,1,1,15,-0.05347638470414595
2017-11-29,9,0,2,0.01037890200393976,4,0,1,0.05490709316940334,1,1,13,0.0652859951733431
2017-11-30,11,4,1,0.00026756165730734693,4,1,2,0.08738060944109427,1,1,15,0.08764817109840162
2017-12-01,11,1,2,0.026750072318889595,2,0,1,0.06651129637212261,1,1,13,0.0932613686910122
2017-12-04,14,5,2,0.01350310659282139,1,0,0,0.0,1,1,15,0.01350310659282139
2017-12-05,23,11,1,0.011597365883572408,2,1,0,0.0,1,1,25,0.011597365883572408
2017-12-06,26,4,0,0.0,6,4,0,0.0,1,1,32,0.0
2017-12-07,26,0,0,0.0,6,0,0,0.0,1,1,32,0.0
2017-12-08,27,1,0,0.0,6,0,0,0.0,1,1,33,0.0
2017-12-11,29,2,0,0.0,6,0,0,0.0,1,1,35,0.0
2017-12-12,29,0,0,0.0,6,0,0,0.0,1,1,35,0.0
2017-12-13,29,0,0,0.0,6,0,1,-0.0731000020099638,1,1,35,-0.0731000020099638
2017-12-14,29,0,1,0.03708845281276507,5,0,0,0.0,1,1,34,0.03708845281276507
2017-12-15,29,1,0,0.0,5,0,0,0.0,1,1,34,0.0
2017-12-18,29,0,0,0.0,5,0,1,0.10595349773333274,1,1,34,0.10595349773333274
2017-12-19,29,0,0,0.0,4,0,4,0.16974103021519948,1,1,33,0.16974103021519948
2017-12-20,29,0,0,0.0,0,0,0,0.0,0,1,29,0.0
2017-12-21,29,0,0,0.0,0,0,0,0.0,0,1,29,0.0
2017-12-22,29,0,0,0.0,0,0,0,0.0,0,1,29,0.0
2017-12-26,29,0,0,0.0,0,0,0,0.0,0,1,29,0.0
2017-12-27,29,0,0,0.0,0,0,0,0.0,0,1,29,0.0
2017-12-28,29,0,4,0.07692001026328954,0,0,0,0.0,0,1,29,0.07692001026328954
2017-12-29,25,0,1,0.02441368423147572,0,0,0,0.0,0,1,25,0.02441368423147572
2018-01-02,24,0,5,0.08194049344175713,0,0,0,0.0,0,1,24,0.08194049344175713
2018-01-03,19,0,11,0.800023528619509,0,0,0,0.0,0,1,19,0.800023528619509
2018-01-04,8,0,4,0.19755106920899457,0,0,0,0.0,0,1,8,0.19755106920899457
2018-01-05,4,0,0,0.0,0,0,0,0.0,0,1,4,0.0
2018-01-08,4,0,1,0.022934903418782904,0,0,0,0.0,0,1,4,0.022934903418782904
2018-01-09,3,0,2,0.08433347768819033,0,0,0,0.0,0,1,3,0.08433347768819033
2018-01-10,2,1,0,0.0,0,0,0,0.0,0,1,2,0.0
2018-01-11,3,1,0,0.0,0,0,0,0.0,0,1,3,0.0
2018-01-12,3,0,0,0.0,0,0,0,0.0,0,1,3,0.0
2018-01-16,3,0,1,0.15327165499258455,0,0,0,0.0,0,1,3,0.15327165499258455
2018-01-17,2,0,0,0.0,0,0,0,0.0,0,1,2,0.0
2018-01-18,3,1,0,0.0,2,2,0,0.0,1,1,5,0.0
2018-01-19,4,1,0,0.0,4,2,0,0.0,1,1,8,0.0
2018-01-22,5,1,0,0.0,6,2,0,0.0,1,1,11,0.0
2018-01-23,5,0,0,0.0,6,0,0,0.0,1,1,11,0.0
2018-01-24,5,0,0,0.0,6,0,0,0.0,1,1,11,0.0
2018-01-25,7,2,0,0.0,6,0,0,0.0,1,1,13,0.0
2018-01-26,7,0,0,0.0,7,1,0,0.0,1,1,14,0.0
2018-01-29,7,0,0,0.0,7,0,0,0.0,1,1,14,0.0
2018-01-30,9,2,0,0.0,8,1,0,0.0,1,1,17,0.0
2018-01-31,11,2,0,0.0,9,1,2,-0.1736113014875459,1,1,20,-0.1736113014875459
2018-02-01,11,0,0,0.0,8,1,2,-0.14047116342935007,1,1,19,-0.14047116342935007
2018-02-02,16,5,0,0.0,9,3,2,-0.12899897239041058,1,1,25,-0.12899897239041058
2018-02-05,30,14,0,0.0,9,2,0,0.0,1,1,39,0.0
2018-02-06,76,46,0,0.0,36,27,0,0.0,1,1,112,0.0
2018-02-07,80,4,1,0.04221450644954294,43,7,0,0.0,1,1,123,0.04221450644954294
2018-02-08,104,25,1,-0.0021018037987879934,45,2,1,-0.11996391713795684,1,1,149,-0.12206572093674484
2018-02-09,157,54,0,0.0,44,0,0,0.0,1,1,201,0.0
2018-02-12,163,6,0,0.0,47,3,1,-0.038703900757606324,1,1,210,-0.038703900757606324
2018-02-13,163,0,0,0.0,47,1,1,-0.06826150493785621,1,1,210,-0.06826150493785621
2018-02-14,167,4,1,-0.12131151615051472,46,0,1,-0.028107383005851916,1,1,213,-0.14941889915636664
2018-02-15,166,0,1,-0.11532122486612129,45,0,3,-0.11313930541738404,1,1,211,-0.22846053028350533
2018-02-16,165,0,1,-0.12043195564427334,42,0,2,-0.05089071155784963,1,1,207,-0.17132266720212297
2018-02-20,164,0,0,0.0,40,0,27,1.4037354636247925,1,1,204,1.4037354636247925
2018-02-21,165,1,0,0.0,14,1,7,0.03635786620142922,1,1,179,0.03635786620142922
2018-02-22,166,1,2,-0.004359065015944075,8,1,2,0.004194928045122781,1,1,174,-0.00016413697082129364
2018-02-23,165,1,0,0.0,7,1,0,0.0,1,1,172,0.0
2018-02-26,165,0,0,0.0,7,0,3,0.31767633547954177,1,1,172,0.31767633547954177
2018-02-27,165,0,2,-0.020524140394386547,4,0,1,0.11217170591722447,1,1,169,0.09164756552283793
2018-02-28,163,0,2,-0.07189906608450103,3,0,0,0.0,1,1,166,-0.07189906608450103
2018-03-01,162,1,0,0.0,5,2,0,0.0,1,1,167,0.0
2018-03-02,167,5,5,-0.24243545627405894,10,5,0,0.0,1,1,177,-0.24243545627405894
2018-03-05,167,5,14,-0.20836076677827753,13,3,0,0.0,1,1,180,-0.20836076677827753
2018-03-06,158,5,46,2.6048909233698114,13,0,1,-0.06483134728534845,1,1,171,2.540059576084463
2018-03-07,116,4,4,0.12920234201461156,12,0,1,-0.04164387949033643,1,1,128,0.08755846252427513
2018-03-08,115,3,25,0.6475562041205983,11,0,1,-0.05465887045298534,1,1,126,0.592897333667613
2018-03-09,92,2,54,4.517267347274896,11,1,0,0.0,1,1,103,4.517267347274896
2018-03-12,38,0,6,0.4697444925096612,11,0,0,0.0,1,1,49,0.4697444925096612
2018-03-13,32,0,0,0.0,11,0,0,0.0,1,1,43,0.0
2018-03-14,32,0,4,0.09375576613032544,11,0,2,-0.048669674657607076,1,1,43,0.04508609147271836
2018-03-15,29,1,0,0.0,9,0,5,0.019484102187155017,1,1,38,0.019484102187155017
2018-03-16,30,1,0,0.0,4,0,3,0.19463813692118914,1,1,34,0.19463813692118914
2018-03-19,32,2,0,0.0,1,0,0,0.0,1,1,33,0.0
2018-03-20,40,8,1,-0.07649465306218539,1,0,0,0.0,1,1,41,-0.07649465306218539
2018-03-21,41,2,1,-0.036834646691999984,4,3,0,0.0,1,1,45,-0.036834646691999984
2018-03-22,46,6,1,-0.11570904636852042,6,2,1,-0.021732925049158913,1,1,52,-0.13744197141767933
2018-03-23,66,21,0,0.0,7,2,0,0.0,1,1,73,0.0
2018-03-26,99,33,0,0.0,19,12,0,0.0,1,1,118,0.0
2018-03-27,100,1,0,0.0,22,3,0,0.0,1,1,122,0.0
2018-03-28,126,26,1,-0.04163413834258256,25,3,0,0.0,1,1,151,-0.04163413834258256
2018-03-29,147,22,5,0.07230896097961648,27,2,0,0.0,1,1,174,0.07230896097961648
2018-04-02,142,0,5,-0.07770996267408903,29,2,0,0.0,1,1,171,-0.07770996267408903
2018-04-03,140,3,5,-0.13670668568712885,31,2,0,0.0,1,1,171,-0.13670668568712885
2018-04-04,136,1,4,-0.12055771995112896,31,0,3,-0.11413566423095256,1,1,167,-0.23469338418208152
2018-04-05,132,0,3,0.0532224514366213,28,0,2,-0.05822348915414666,1,1,160,-0.005001037717525358
2018-04-06,129,0,2,-0.12220310240625532,26,0,2,-0.11929441506191141,1,1,155,-0.24149751746816672
2018-04-09,133,6,0,0.0,24,0,12,-0.23440610556095065,1,1,157,-0.23440610556095065
2018-04-10,133,0,0,0.0,12,0,3,-0.06481867174249922,1,1,145,-0.06481867174249922
2018-04-11,133,0,0,0.0,9,0,3,0.2104473077880984,1,1,142,0.2104473077880984
2018-04-12,133,0,1,0.015467090100405256,6,0,2,0.1540878956562446,1,1,139,0.16955498575664985
2018-04-13,132,0,1,-0.0017584541961027655,4,0,2,0.2355715366344362,1,1,136,0.23381308243833343
2018-04-16,131,0,2,-0.2194041258522179,2,0,2,0.11240230400659268,1,1,133,-0.10700182184562523
2018-04-17,129,0,8,-0.21634104059287818,1,1,0,0.0,1,1,130,-0.21634104059287818
2018-04-18,121,0,2,-0.04938128491662519,2,1,0,0.0,1,1,123,-0.04938128491662519
2018-04-19,119,0,6,-0.12315072974866681,3,1,0,0.0,1,1,122,-0.12315072974866681
2018-04-20,113,0,21,0.4025975090985183,5,2,0,0.0,1,1,118,0.4025975090985183
2018-04-23,93,1,33,0.3860118115996938,10,5,0,0.0,1,1,103,0.3860118115996938
2018-04-24,62,2,1,-0.04376046262194755,14,4,0,0.0,1,1,76,-0.04376046262194755
2018-04-25,69,8,26,0.044212339972123815,18,4,0,0.0,1,1,87,0.044212339972123815
2018-04-26,54,11,22,0.7345168865708026,19,1,0,0.0,1,1,73,0.7345168865708026
